OBJECTID,Year,AGENCY,UNIT_ID,FIRE_NAME,INC_NUM,ALARM_DATE,CONT_DATE,CAUSE,C_METHOD,OBJECTIVE,GIS_ACRES,COMMENTS,COMPLEX_NA,FIRE_NUM,COMPLEX_ID,DECADES,Shape__Are,Shape__Len,latitude,longitude,zip,Alarm_Date2,year_month,AGENCY_ID,FIRE_NAME_ID,avg_tmax_c,avg_tmin_c,tot_prcp_mm,station,zip_recovered,recovery_dist_deg,year
2132.0,2018.0,USF,SQF,HOOPER,00001162,6/18/18,7/6/18,9.0,1.0,1.0,12.80577,,,,,2010.0,78537.99219,1243.6703863302707,35.590745655304644,-118.5049752,93205,2018-06-18,2018-06,4.0,1487.0,34.57,19.33333333333333,0.0,72384.0,,,2018
1826.0,2018.0,CDF,FKU,COLDWELL,00007849,6/2/18,6/2/18,7.0,1.0,1.0,12.29649,,,,,2010.0,76386.67969,1854.2690392127552,36.10312207527267,-120.5489093,93210,2018-06-02,2018-06,0.0,1312.0,34.74666666666667,14.206666666666669,0.0,74702.0,,,2018
1828.0,2018.0,CDF,FKU,FRAME,00007930,6/4/18,6/4/18,7.0,1.0,1.0,3.986457,,,,,2010.0,24772.48438,640.2043040169988,36.11649290889381,-120.57541,93210,2018-06-04,2018-06,0.0,1144.0,34.74666666666667,14.206666666666669,0.0,74702.0,,,2018
1920.0,2018.0,CDF,BEU,GRIFFEN,00003044,6/24/18,6/27/18,7.0,1.0,1.0,10.36754,,,,,2010.0,64562.52734,1159.161522730683,36.20042033707036,-120.7343109,93210,2018-06-24,2018-06,0.0,1376.0,34.74666666666667,14.206666666666669,0.0,74702.0,,,2018
2002.0,2018.0,CCO,KRN,SOUTH,01823733,6/18/18,6/18/18,14.0,1.0,1.0,2.075565,,,,,2010.0,12767.71484,646.2378029996896,35.711592555043154,-118.1755392,93255,2018-06-18,2018-06,2.0,102.0,35.732142857142854,17.3,0.0,72381.0,,,2018
1996.0,2018.0,CCO,KRN,PEPPER,01822281,6/8/18,6/8/18,14.0,1.0,1.0,29.90837,,,,,2010.0,182452.8398,2006.4306083390657,35.37447446394743,-118.8753097,93306,2018-06-08,2018-06,2.0,1416.0,34.57,19.33333333333333,0.0,72384.0,,,2018
2199.0,2018.0,CDF,SLU,TOWNSITE,00006111,6/12/18,6/12/18,2.0,6.0,1.0,5.651355,,,,,2010.0,34247.64063,969.55617301697,35.10314864772356,-120.3937432,93420,2018-06-12,2018-06,0.0,133.0,22.366666666666667,10.766666666666667,0.0,72394.0,,,2018
2198.0,2018.0,CDF,SLU,RESORT,00005781,6/13/18,6/13/18,14.0,1.0,1.0,12.95728,,,,,2010.0,79797.47656,2324.5787136693752,35.75773789075938,-120.8976435,93426,2018-06-13,2018-06,0.0,1524.0,34.74666666666667,14.206666666666669,0.0,74702.0,,,2018
2200.0,2018.0,CDF,SLU,VISTA,00006149,6/13/18,6/13/18,2.0,7.0,1.0,59.22106,Mowing,,,,2010.0,363906.7969,4434.401652126613,35.668740946173266,-120.6687477,93446,2018-06-13,2018-06,0.0,181.0,22.366666666666667,10.766666666666667,0.0,72394.0,,,2018
2201.0,2018.0,CDF,SLU,CRESTON,00006206,6/14/18,6/14/18,10.0,1.0,1.0,56.45403,Vehicle exhaust,,,,2010.0,346219.0586,2937.645684460429,35.58906340246395,-120.6262463,93446,2018-06-14,2018-06,0.0,643.0,22.366666666666667,10.766666666666667,0.0,72394.0,,,2018
1925.0,2018.0,CDF,BEU,SAN ARDO,00003069,6/25/18,6/26/18,9.0,1.0,1.0,287.0119,,,,,2010.0,1777957.855,6390.560309990363,35.99203970713472,-120.8375799,93450,2018-06-25,2018-06,0.0,1379.0,34.74666666666667,14.206666666666669,0.0,74702.0,,,2018
1921.0,2018.0,CDF,BEU,RANCHITA,00002961,6/19/18,6/19/18,10.0,6.0,1.0,12.85658,,,,,2010.0,79245.59766,1238.301782700823,35.79223767692909,-120.5802653,93451,2018-06-19,2018-06,0.0,1377.0,34.74666666666667,14.206666666666669,0.0,74702.0,,,2018
1829.0,2018.0,CDF,FKU,FRAZIER,00007893,6/3/18,6/3/18,2.0,1.0,1.0,9.833247,,,,,2010.0,62619.61328,1410.5766438051185,37.06915735986699,-119.5078457,93602,2018-06-03,2018-06,0.0,1314.0,34.79,17.83,0.0,72389.0,,,2018
1849.0,2018.0,CDF,MMU,ONEALS,00011264,6/4/18,6/7/18,2.0,1.0,1.0,432.8582,,,,,2010.0,2758967.746,6690.059800206064,37.10330161375744,-119.6038377,93626,2018-06-04,2018-06,0.0,1327.0,34.79,17.83,0.0,72389.0,,,2018
1823.0,2018.0,CDF,FKU,ANCHOR,00009250,6/27/18,6/29/18,7.0,1.0,1.0,78.95502,,,,,2010.0,497952.4102,3434.5870793042272,36.69625633823632,-119.3142797,93654,2018-06-27,2018-06,0.0,1310.0,34.79,17.83,0.0,72389.0,,,2018
1832.0,2018.0,CDF,FKU,SYCAMORE,00008786,6/18/18,6/19/18,14.0,1.0,1.0,10.56412,,,,,2010.0,67108.875,1161.1934774700112,36.97503007328376,-119.3412143,93667,2018-06-18,2018-06,0.0,196.0,34.79,17.83,0.0,72389.0,,,2018
2100.0,2018.0,CDF,BEU,AIRLINE,00002666,6/21/18,6/22/18,11.0,7.0,1.0,1312.841,,,,,2010.0,8215163.422,16057.378520130367,36.39064489963062,-120.9617572,93930,2018-06-21,2018-06,0.0,387.0,21.21,11.853333333333332,0.0,72593.0,,,2018
1867.0,2018.0,CDF,SCU,TESLA,00004605,6/29/18,6/30/18,14.0,2.0,1.0,70.0204,,,,,2010.0,452773.3828,3025.456843717552,37.648039116296594,-121.6133864,94550,2018-06-29,2018-06,0.0,273.0,23.383333333333333,13.046666666666669,0.0,72585.0,,,2018
2038.0,2018.0,CDF,LNU,BERREYESSA,00007389,6/1/18,6/1/18,14.0,1.0,1.0,2.75961,,,,,2010.0,18331.96484,631.395209,38.6393965979,-122.2907462,94558,2018-06-01,2018-06,0.0,1440.0,32.11333333333333,13.846666666666666,0.0,72482.0,,,2018
1910.0,2018.0,CDF,BEU,FAIRVIEW 2,00002638,6/3/18,6/3/18,11.0,2.0,1.0,35.76863,,,,,2010.0,226369.7305,2097.187326854028,36.83055024688453,-121.3607257,95023,2018-06-03,2018-06,0.0,1370.0,21.21,11.853333333333332,0.0,72593.0,,,2018
1911.0,2018.0,CDF,BEU,EASTERN 2,00002668,6/4/18,6/12/18,11.0,1.0,1.0,528.1719,,,,,2010.0,3303472.273,13282.733477524607,36.37178725750712,-120.8964994,95043,2018-06-04,2018-06,0.0,1371.0,21.21,11.853333333333332,0.0,72593.0,,,2018
1912.0,2018.0,CDF,BEU,PANOCHE 2,00002675,6/4/18,6/6/18,9.0,1.0,1.0,266.1002,,,,,2010.0,1676306.293,10190.347288165169,36.65159158982132,-120.9990237,95043,2018-06-04,2018-06,0.0,1372.0,21.21,11.853333333333332,0.0,72593.0,,,2018
1913.0,2018.0,CDF,BEU,BEAVER,00002837,6/12/18,6/18/18,9.0,1.0,1.0,194.3561,,,,,2010.0,1215760.625,7853.897966133558,36.376720212629344,-120.8714669,95043,2018-06-12,2018-06,0.0,1373.0,21.21,11.853333333333332,0.0,72593.0,,,2018
2011.0,2018.0,CDF,TCU,HORSE,00007237,6/25/18,7/5/18,14.0,1.0,1.0,79.39225,,,,,2010.0,517755.8086,4180.068204435302,37.96446447868584,-120.6924964,95228,2018-06-25,2018-06,0.0,720.0,34.67333333333333,13.466666666666669,0.0,72492.0,,,2018
2009.0,2018.0,CDF,TCU,WAVERLY,00007477,6/29/18,8/9/18,2.0,1.0,1.0,11759.62,,,,,2010.0,76775934.11,80615.12225954053,38.005779247021096,-120.8497048,95230,2018-06-29,2018-06,0.0,1419.0,34.67333333333333,13.466666666666669,0.0,72492.0,,,2018
2010.0,2018.0,CDF,TCU,FLAT,00007231,6/24/18,7/4/18,14.0,1.0,1.0,163.3823,,,,,2010.0,1060494.664,5187.786632072442,37.78972355641028,-120.2700466,95305,2018-06-24,2018-06,0.0,70.0,34.67333333333333,13.466666666666669,0.0,72492.0,,,2018
1851.0,2018.0,CDF,MMU,WHEELER,00012311,6/18/18,6/20/18,14.0,1.0,1.0,124.7975,,,,,2010.0,807963.5039,4410.727021877527,37.69367285447386,-120.2013107,95311,2018-06-18,2018-06,0.0,1329.0,34.67333333333333,13.466666666666669,0.0,72492.0,,,2018
1850.0,2018.0,CDF,MMU,BOYER,00012096,6/15/18,6/16/18,2.0,1.0,1.0,52.851,,,,,2010.0,340216.4531,4580.3735133065065,37.479007723400265,-119.8456857,95338,2018-06-15,2018-06,0.0,1328.0,34.79,17.83,0.0,72389.0,,,2018
2007.0,2018.0,CDF,TCU,CARTER,00007906,6/7/18,6/11/18,9.0,1.0,1.0,20.33479,Fireworks,,,,2010.0,132330.2773,2655.993448298853,37.885303063013446,-120.8874107,95361,2018-06-07,2018-06,0.0,1418.0,34.67333333333333,13.466666666666669,0.0,72492.0,,,2018
2194.0,2018.0,CDF,LNU,PAWNEE,00009002,6/23/18,7/5/18,9.0,2.0,1.0,15196.92,,,,,2010.0,102191529.80078124,148744.00578482109,39.07670075396205,-122.5644129,95423,2018-06-23,2018-06,0.0,1523.0,32.11333333333333,13.846666666666666,0.0,72482.0,,,2018
2041.0,2018.0,CDF,LNU,COUNTY,00009502,6/30/18,7/11/18,14.0,2.0,1.0,89831.15,,,,,2010.0,597104332.3,213735.97803328323,38.66106447819961,-122.1671172,95607,2018-06-30,2018-06,0.0,553.0,32.11333333333333,13.846666666666666,0.0,72482.0,,,2018
2042.0,2018.0,CDF,LNU,MADISON,00007376,6/1/18,6/1/18,14.0,1.0,1.0,12.08517,,,,,2010.0,80274.03125,1540.652241455878,38.63613859504788,-122.1026711,95607,2018-06-01,2018-06,0.0,1443.0,32.11333333333333,13.846666666666666,0.0,72482.0,,,2018
1805.0,2018.0,CDF,AEU,LIBERTY,00015944,6/12/18,6/12/18,5.0,1.0,1.0,63.63537,,,,,2010.0,418324.668,4445.309835592003,38.25855176684428,-121.0961156,95632,2018-06-12,2018-06,0.0,4.0,31.87,13.38,0.0,72483.0,,,2018
1853.0,2018.0,LRA,NEU,NELSON,00015344,6/29/18,7/3/18,14.0,1.0,1.0,30.20745,,,,,2010.0,201932.9063,2443.246658559317,38.86578469216771,-121.335714,95648,2018-06-29,2018-06,1.0,264.0,33.11071428571429,14.257142857142856,0.0,74500.0,,,2018
1866.0,2018.0,CDF,NEU,RIDGE,00015440,6/30/18,7/2/18,2.0,1.0,1.0,4.950163,,,,,2010.0,33093.13281,860.0189465430694,38.86783582211133,-121.1611173,95663,2018-06-30,2018-06,0.0,326.0,33.11071428571429,14.257142857142856,0.0,74500.0,,,2018
1860.0,2018.0,LRA,NEU,SANKEY,00013359,6/6/18,6/6/18,11.0,1.0,1.0,77.71261,,,,,2010.0,518298.3477,6451.841680300156,38.78271452974567,-121.4810247,95668,2018-06-06,2018-06,1.0,1336.0,33.11071428571429,14.257142857142856,0.0,74500.0,,,2018
1808.0,2018.0,CDF,AEU,INDIO,00015533,6/8/18,6/8/18,10.0,1.0,1.0,13.11449,,,,,2010.0,86776.375,1385.2638940593583,38.49665631570056,-121.1375491,95683,2018-06-08,2018-06,0.0,1299.0,31.87,13.38,0.0,72483.0,,,2018
1806.0,2018.0,CDF,AEU,GRANT,00017837,6/29/18,6/29/18,10.0,1.0,1.0,50.66001,,,,,2010.0,336044.6289,2748.425333853818,38.586963610647366,-121.1793042,95742,2018-06-29,2018-06,0.0,298.0,31.87,13.38,0.0,72483.0,,,2018
1857.0,2018.0,LRA,NEU,RANCHO,00015334,6/29/18,6/30/18,14.0,1.0,1.0,22.12473,,,,,2010.0,148781.0508,2364.394802250993,39.07756308577652,-121.5089283,95901,2018-06-29,2018-06,1.0,97.0,33.11071428571429,14.257142857142856,0.0,74500.0,,,2018
2097.0,2018.0,CDF,BTU,SHIPPEE,00009333,6/26/18,6/26/18,11.0,5.0,1.0,357.3438,,,,,2010.0,2439297.332,7414.673874307152,39.605633214452254,-121.7145098,95938,2018-06-26,2018-06,0.0,1467.0,26.466666666666665,16.186666666666667,176.7,72497.0,,,2018
1889.0,2018.0,CDF,TGU,CHROME2,00005560,6/9/18,6/9/18,9.0,7.0,1.0,2259.095,,,,,2010.0,15427988.45,20270.68861149384,39.62135208794186,-122.5606246,95939,2018-06-09,2018-06,0.0,1352.0,26.466666666666665,16.186666666666667,176.7,72497.0,,,2018
1878.0,2018.0,CDF,SHU,CREEK,00006565,6/24/18,6/26/18,7.0,1.0,1.0,71.65475,,,,,2010.0,502088.6523,3719.1024831441914,40.50369803514544,-122.4024378,96001,2018-06-24,2018-06,0.0,79.0,35.03333333333333,17.663333333333334,0.0,72592.0,,,2018
1879.0,2018.0,CDF,SHU,HONEYBEE,00006584,6/24/18,6/24/18,7.0,1.0,1.0,7.635206,,,,,2010.0,53506.91016,1091.665438702977,40.50789350735679,-122.4465102,96001,2018-06-24,2018-06,0.0,1347.0,35.03333333333333,17.663333333333334,0.0,72592.0,,,2018
1874.0,2018.0,CDF,SHU,BASCOM,00006525,6/23/18,6/23/18,2.0,2.0,1.0,336.7269,,,,,2010.0,2360145.383,8754.321559,40.51346239572645,-122.1537518,96007,2018-06-23,2018-06,0.0,1343.0,35.03333333333333,17.663333333333334,0.0,72592.0,,,2018
1880.0,2018.0,CDF,SHU,DUMP,00006586,6/24/18,6/27/18,7.0,1.0,1.0,1220.089,,,,,2010.0,8544856.316,16247.267854115104,40.48639062659872,-122.5155861,96007,2018-06-24,2018-06,0.0,1348.0,35.03333333333333,17.663333333333334,0.0,72592.0,,,2018
1881.0,2018.0,CDF,SHU,PANTHER,00006589,6/24/18,6/27/18,7.0,1.0,1.0,386.1122,,,,,2010.0,2701380.27,10610.61769824464,40.452027982302816,-122.4736301,96007,2018-06-24,2018-06,0.0,1349.0,35.03333333333333,17.663333333333334,0.0,72592.0,,,2018
1885.0,2018.0,CDF,TGU,APPLE,0005555,6/9/18,6/9/18,2.0,7.0,1.0,2725.726,"WELDING, Citation 3 structures burned",,,,2010.0,18778663.23,32005.6506756706,39.92550254716551,-122.3549348,96021,2018-06-09,2018-06,0.0,341.0,34.60666666666667,17.029999999999998,2.5,72591.0,,,2018
1873.0,2018.0,CDF,SHU,FLAT,00006744,6/28/18,6/30/18,14.0,1.0,1.0,129.755,,,,,2010.0,911141.9531,5546.404376280089,40.57571995579464,-122.8662521,96024,2018-06-28,2018-06,0.0,70.0,35.03333333333333,17.663333333333334,0.0,72592.0,,,2018
2080.0,2018.0,CDF,SKU,WEST,00004125,6/19/18,6/19/18,2.0,1.0,1.0,2.174773,,,,,2010.0,15741.40234,463.6472510669008,41.57976944899574,-122.5504708,96038,2018-06-19,2018-06,0.0,555.0,28.56,11.053333333333336,12.2,72597.0,,,2018
2159.0,2018.0,USF,KNF,CHERRY,00004399,6/27/18,7/2/18,5.0,8.0,1.0,62.81454,,,,,2010.0,458277.7734,3491.907267380082,41.83625285512981,-122.9796715,96050,2018-06-27,2018-06,4.0,435.0,28.56,11.053333333333336,12.2,72597.0,,,2018
2092.0,2018.0,CDF,SKU,MARTIN,00003698,6/6/18,6/7/18,5.0,1.0,1.0,36.80684,,,,,2010.0,266393.8477,2467.3570945994798,41.57725956586342,-122.3364691,96064,2018-06-06,2018-06,0.0,1018.0,28.56,11.053333333333336,12.2,72597.0,,,2018
2096.0,2018.0,CDF,TGU,LANE,00006031,6/24/18,6/24/18,7.0,7.0,1.0,3416.661,,,,,2010.0,23818380.83,39048.09844974772,40.32998503137463,-121.8284963,96075,2018-06-24,2018-06,0.0,212.0,34.60666666666667,17.029999999999998,2.5,72591.0,,,2018
1887.0,2018.0,CDF,TGU,STOLL,00006039,6/24/18,6/24/18,14.0,1.0,1.0,258.6872,Under Investigation 14 strutures burned,,,,2010.0,1795252.008,8540.423455970737,40.17608650369071,-122.263352,96080,2018-06-24,2018-06,0.0,1350.0,34.60666666666667,17.029999999999998,2.5,72591.0,,,2018
2087.0,2018.0,CDF,SKU,OBERLIN,00003945,6/12/18,6/12/18,2.0,1.0,1.0,2.203994,,,,,2010.0,16023.98828,969.6600374172868,41.72407177058889,-122.6095505,96097,2018-06-12,2018-06,0.0,1461.0,28.56,11.053333333333336,12.2,72597.0,,,2018
1842.0,2018.0,CDF,LMU,HYATT,00003203,6/27/18,6/29/18,8.0,1.0,1.0,431.5368,,,,,2010.0,3007844.719,11098.882073879337,40.32428783616421,-120.4370761,96114,2018-06-27,2018-06,0.0,1322.0,31.06,12.776666666666667,2.5,72488.0,,,2018
2173.0,2018.0,BLM,NOD,TUMBLEWEED,00002938,6/14/18,6/19/18,10.0,7.0,1.0,645.414,,,,,2010.0,4507079.949,14778.205382346438,40.38838511558353,-120.348233,96117,2018-06-14,2018-06,6.0,627.0,31.06,12.776666666666667,2.5,72488.0,,,2018
2170.0,2018.0,USF,HTF,GOLD,00030274,6/27/18,8/3/18,14.0,1.0,1.0,0.4257005,,,,,2010.0,2840.964844,223.37811083768108,38.80524658254292,-119.7849124,96120,2018-06-27,2018-06,4.0,608.0,31.06,12.776666666666667,2.5,72488.0,,,2018
1928.0,2018.0,CCO,VNC,ROLLING,00057534,7/23/18,7/23/18,14.0,6.0,1.0,0.007144618,VCFD Cause undetermin post investig.  18-0057534,,,,2010.0,42.34375,24.93388549809944,34.17437703745237,-118.8684523,91361,2018-07-23,2018-07,2.0,67.0,25.163333333333338,17.790000000000003,0.0,72391.0,,,2018
2213.0,2018.0,CCO,LAC,PICO,00221025,7/23/18,7/24/18,14.0,7.0,1.0,111.3536,,,,,2010.0,663352.5039,6399.929331729521,34.38935686112388,-118.6138683,91381,2018-07-23,2018-07,2.0,682.0,33.54838709677419,20.616129032258065,0.0,72288.0,,,2018
2134.0,2018.0,USF,CNF,WEST,00002238,7/6/18,7/10/18,2.0,6.0,1.0,505.3996,"Fire started on FS DPA, spotted across Alpine BL * CALFIRE inc 00004125",,,,2010.0,2904682.541727066,9257.303176158735,32.829012436963744,-116.7451378,91901,2018-07-06,2018-07,4.0,555.0,31.096666666666668,20.59333333333333,0.0,72293.0,,,2018
1905.0,2018.0,CDF,MVU,BUILDING,00010002,7/6/18,7/7/18,9.0,1.0,1.0,10.41985,Electrical/ 1-Structure,,,,2010.0,59609.19531,1679.9011138885492,32.620513,-116.7663515,91917,2018-07-06,2018-07,0.0,1365.0,26.970967741935485,20.9741935483871,0.0,72290.0,,,2018
1900.0,2018.0,CDF,MVU,ROCK 5,00011272,7/28/18,8/2/18,14.0,1.0,1.0,206.2568,,,,,2010.0,1201319.156,8105.120957526163,33.41954435,-117.2366808,92028,2018-07-28,2018-07,0.0,1361.0,31.096666666666668,20.59333333333333,0.0,72293.0,,,2018
1897.0,2018.0,CDF,MVU,CINNAMON,00010803,7/20/18,7/20/18,2.0,1.0,1.0,11.99425,"1-Single Residence, 2-Outbuildings",,,,2010.0,69274.57422,2287.2435792612987,33.04869205348035,-116.7788943,92065,2018-07-20,2018-07,0.0,1359.0,31.096666666666668,20.59333333333333,0.0,72293.0,,,2018
2101.0,2018.0,CDF,MVU,PASQUAL,00011206,7/29/18,12/18/18,14.0,6.0,1.0,327.5861,,,,,2010.0,1893313.102,8737.094186166882,33.07897143383582,-116.9172996,92065,2018-07-29,2018-07,0.0,1469.0,31.096666666666668,20.59333333333333,0.0,72293.0,,,2018
1902.0,2018.0,CDF,MVU,BORDER 8,00010658,7/17/18,7/17/18,7.0,1.0,1.0,28.34346,,,,,2010.0,161916.6563,1971.2841793336545,32.556636685009856,-116.8896746,92154,2018-07-17,2018-07,0.0,1363.0,26.970967741935485,20.9741935483871,0.0,72290.0,,,2018
2192.0,2018.0,BIA,,AGUA CALIENTE,00010608,7/9/18,7/10/18,11.0,1.0,1.0,108.6614,,,,,2010.0,637943.0977,8232.816498542876,33.76603717999307,-116.5457638,92264,2018-07-09,2018-07,7.0,1521.0,40.42692307692308,27.78076923076923,0.0,69015.0,,,2018
2193.0,2018.0,BIA,,MARTINEZ,00011326,7/25/18,7/26/18,14.0,7.0,1.0,24.77533,,,,,2010.0,144773.7344,1974.3741582783068,33.56246075789531,-116.1505687,92274,2018-07-25,2018-07,7.0,1522.0,40.42692307692308,27.78076923076923,0.0,69015.0,,,2018
2104.0,2018.0,CDF,BDU,VALLEY,00009683,7/6/18,7/20/18,9.0,1.0,1.0,1343.208,Fed inc # 10610,,,,2010.0,7948315.957,14286.154453951302,34.10494768079558,-116.9456004,92339,2018-07-06,2018-07,0.0,120.0,36.91935483870968,19.048387096774192,0.0,72286.0,,,2018
2153.0,2018.0,USF,BDF,BOX,00010596,7/6/18,7/20/18,2.0,1.0,1.0,61.23165,,,,,2010.0,363515.7773,2786.717963,34.24374485484083,-117.4293606,92407,2018-07-06,2018-07,4.0,1496.0,36.91935483870968,19.048387096774192,0.0,72286.0,,,2018
2154.0,2018.0,USF,BDF,CRANSTON,00011390,7/25/18,,7.0,3.0,1.0,13229.16,,,,,2010.0,77576969.67578125,110578.76524738393,33.714876869339065,-116.6975617,92549,2018-07-25,2018-07,4.0,1497.0,36.91935483870968,19.048387096774192,0.0,72286.0,,,2018
2166.0,2018.0,USF,BDF,RIBBON,00011421,7/28/18,8/3/18,14.0,8.0,1.0,222.283,,,,,2010.0,1299608.957,12886.853879758142,33.58614487985672,-116.534221,92561,2018-07-28,2018-07,4.0,1504.0,36.91935483870968,19.048387096774192,0.0,72286.0,,,2018
2027.0,2018.0,CCO,ORC,ALICIA,18075266,7/9/18,7/9/18,14.0,1.0,1.0,0.3192534,,,,,2010.0,1866.585938,223.1387155773617,33.58683851078902,-117.7050379,92653,2018-07-09,2018-07,2.0,1432.0,30.38064516129032,20.590322580645164,0.0,72297.0,,,2018
2026.0,2018.0,CCO,ORC,SANTIAGO CANYON,18075816,7/11/18,7/11/18,14.0,1.0,1.0,0.2125467,,,,,2010.0,1247.734375,183.4678689916464,33.76216721322847,-117.7103248,92676,2018-07-11,2018-07,2.0,1431.0,36.91935483870968,19.048387096774192,0.0,72286.0,,,2018
2135.0,2018.0,USF,CNF,SKYLINE,00002422,7/19/18,8/3/18,9.0,6.0,1.0,281.6225,"E-320 dispatched 15:25, on scene 15:40 w.AZ E-231*",,,,2010.0,1656089.543,7178.546611163436,33.83662933712348,-117.6136246,92881,2018-07-19,2018-07,4.0,898.0,36.91935483870968,19.048387096774192,0.0,72286.0,,,2018
1962.0,2018.0,CCO,VNC,HARBOR,00051011,7/2/18,7/2/18,14.0,6.0,1.0,0.2560846,18-0051011,,,,2010.0,1520.066406,159.4179310798635,34.23665082860223,-119.2602009,93001,2018-07-02,2018-07,2.0,1381.0,25.163333333333338,17.790000000000003,0.0,72391.0,,,2018
1927.0,2018.0,CCO,VNC,VICTORIA,00051090,7/2/18,7/2/18,14.0,6.0,1.0,0.663654,18-0051090,,,,2010.0,3942.519531,1330.977185248513,34.27126478541468,-119.2133031,93003,2018-07-02,2018-07,2.0,675.0,25.163333333333338,17.790000000000003,0.0,72391.0,,,2018
1973.0,2018.0,CCO,VNC,FAIRVIEW,00059786,7/30/18,7/30/18,9.0,6.0,1.0,0.2936715,Unintentional 18-0059786,,,,2010.0,1752.238281,259.93023787917576,34.45723546556861,-119.2663052,93023,2018-07-30,2018-07,2.0,467.0,25.163333333333338,17.790000000000003,0.0,72391.0,,,2018
1975.0,2018.0,CCO,VNC,LUNA,00055501,7/16/18,7/16/18,9.0,6.0,1.0,0.5226448,Unintentional 18-0055501,,,,2010.0,3118.191406,232.3855932658996,34.45318656293731,-119.2848613,93023,2018-07-16,2018-07,2.0,1409.0,25.163333333333338,17.790000000000003,0.0,72391.0,,,2018
1978.0,2018.0,CCO,VNC,NO NAME,00059765,7/30/18,7/30/18,9.0,6.0,1.0,0.002526514,Unintentional 18-0059765,,,,2010.0,15.06640625,14.0726412725215,34.43916570844242,-119.2597949,93023,2018-07-30,2018-07,2.0,1059.0,25.163333333333338,17.790000000000003,0.0,72391.0,,,2018
1979.0,2018.0,CCO,VNC,ROBLAR,00057020,7/21/18,7/21/18,14.0,6.0,1.0,1.527544,VCFD Cause undetermin post investig.  18-0057020,,,,2010.0,9112.71875,461.1120389871507,34.44889415953709,-119.2729231,93023,2018-07-21,2018-07,2.0,471.0,25.163333333333338,17.790000000000003,0.0,72391.0,,,2018
1964.0,2018.0,CCO,VNC,DUNES,00055199,7/15/18,7/15/18,14.0,6.0,1.0,0.001514838,VCFD Cause undetermin post investig.  18-0055199,,,,2010.0,8.96875,11.00426012757148,34.19851499374889,-119.2443785,93035,2018-07-15,2018-07,2.0,1403.0,25.163333333333338,17.790000000000003,0.0,72391.0,,,2018
1984.0,2018.0,CCO,VNC,BURSON,00053236,7/8/18,7/8/18,2.0,6.0,1.0,0.1438642,Failure of equipment or heat source 18-0053236,,,,2010.0,858.65625,123.34286237415388,34.46985452910944,-118.8753669,93040,2018-07-08,2018-07,2.0,1165.0,33.041935483870965,20.5,0.0,72383.0,,,2018
2123.0,2018.0,USF,LPF,ADAMS,00001951,7/19/18,8/1/18,1.0,1.0,1.0,19.0031,,,,,2010.0,114041.9531,1932.6587800899656,34.698786011052555,-118.9897085,93040,2018-07-19,2018-07,4.0,939.0,33.041935483870965,20.5,0.0,72383.0,,,2018
1952.0,2018.0,CCO,VNC,SOUTH MOUNTAIN,00052451,7/6/18,7/6/18,14.0,6.0,1.0,0.01594587,18-0052451,,,,2010.0,94.8828125,35.75462846615822,34.340289698003815,-119.0580932,93060,2018-07-06,2018-07,2.0,1396.0,25.163333333333338,17.790000000000003,0.0,72391.0,,,2018
1967.0,2018.0,CCO,VNC,LEMON,00052451,7/6/18,7/6/18,14.0,1.0,1.0,0.1705595,18-0052451,,,,2010.0,1014.898438,124.23364040103829,34.34119757462166,-119.0571616,93060,2018-07-06,2018-07,2.0,1405.0,25.163333333333338,17.790000000000003,0.0,72391.0,,,2018
1935.0,2018.0,CCO,VNC,DITCH,00054634,7/13/18,7/13/18,14.0,6.0,1.0,0.1295556,VCFD Cause undetermin post investig.  18-0054634,,,,2010.0,770.0390625,103.8504993,34.293745987722346,-118.7394957,93065,2018-07-13,2018-07,2.0,1384.0,25.163333333333338,17.790000000000003,0.0,72391.0,,,2018
1906.0,2018.0,CCO,SBC,HOLIDAY,00008657,7/6/18,7/9/18,14.0,1.0,1.0,118.0118,Cause under investigation as of 01/28/2019,,,,2010.0,704218.1406,10353.107489782578,34.46138644109128,-119.8298815,93117,2018-07-06,2018-07,2.0,1366.0,25.703225806451616,16.561290322580643,0.0,72392.0,,,2018
1989.0,2018.0,CCO,KRN,LEBEC,01827138,7/8/18,7/9/18,14.0,1.0,1.0,45.50365,,,,,2010.0,274105.6641,3366.941602,34.855187106998216,-118.8819337,93243,2018-07-08,2018-07,2.0,1412.0,33.041935483870965,20.5,0.0,72383.0,,,2018
2188.0,2018.0,NPS,KNP,HORSE CREEK,,7/19/18,9/6/18,1.0,7.0,1.0,34.51646,Horse Creek 2018CAKNP-85,,,,2010.0,216188.6211,3624.5494444954456,36.42695147837833,-118.7033554,93262,2018-07-19,2018-07,5.0,1518.0,38.380645161290325,16.95483870967742,38.6,72480.0,,,2018
1993.0,2018.0,CCO,KRN,OIL,01830394,7/29/18,7/29/18,14.0,1.0,1.0,2.932689,,,,,2010.0,17942.44531,547.7274997302803,35.492152372781014,-119.0494537,93308,2018-07-29,2018-07,2.0,1145.0,38.92903225806452,25.01935483870968,0.0,72384.0,,,2018
1908.0,2018.0,CCO,SBC,WINDMILL,00009316,7/20/18,7/23/18,2.0,1.0,1.0,90.147,,,,,2010.0,540224.4063,5155.645384249797,34.63938665895843,-120.2136656,93427,2018-07-20,2018-07,2.0,1368.0,20.307142857142857,12.110714285714286,0.0,72393.0,,,2018
